Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,Compound,Positive,Negative,Neutral,Sentimento
2762,3,0,0,3,2,bryanstars atl bvb sws ptv the relapse symphony set it off farewell my love mayday parade fob paramore etc,0.6369,0.189,0.0,0.811,Positivo
15155,3,0,3,0,1,rt crooklynxdodger when meechisdead said bitch i call her bizzy busy cause she only bone,-0.5859,0.0,0.226,0.774,Negativo
16355,3,0,3,0,1,rt all bow wow hoes on the stage lol,0.765,0.485,0.0,0.515,Positivo
23600,3,0,3,0,1,yea bitch how dat shit feel,-0.8126,0.0,0.649,0.351,Negativo
8673,3,0,0,3,2,charlie is so adorable,0.6269,0.578,0.0,0.422,Positivo
5312,3,0,2,1,1,woridstarfvnny bitch please,-0.3612,0.324,0.535,0.141,Negativo
21435,3,0,3,0,1,so the flash pops is the dawson pops i think he mighta actually killed the mom cuz gail was a lying cheating bitch,-0.946,0.0,0.474,0.526,Negativo
22504,3,0,3,0,1,this foo came to the club wit his bitch on a leash,-0.5859,0.0,0.275,0.725,Negativo
12137,3,0,3,0,1,ion know why this bitch insists on telling me where she be going now idgaf about chu bitch like damn,-0.8807,0.083,0.387,0.53,Negativo
20006,3,0,3,0,1,rt lonernigga school is so pointless im just trying to pass the class and get out this bitch,-0.6705,0.0,0.209,0.791,Negativo
2589,3,0,3,0,1,thats meant toward my dads gf shes a bitch dude,-0.5859,0.0,0.322,0.678,Negativo
22866,3,0,3,0,1,unlike some of yall boring ass bitches lol,-0.7845,0.17,0.588,0.242,Negativo
4530,3,0,3,0,1,pennythegoat right in the pussy,0.0,0.0,0.0,1.0,Neutro
13924,3,0,3,0,1,old lady went to pay and reached all the way over my plate hate eating on bar countertops stupid white bitch,-0.8979,0.047,0.414,0.539,Negativo
17170,3,0,3,0,1,rt oharias i make the pussy cringe,0.0,0.0,0.0,1.0,Neutro
19036,3,2,1,0,0,rt bankheist youre a retard,-0.5267,0.0,0.531,0.469,Negativo
18340,3,0,3,0,1,rt unicorncowboy pepsi and cheeriossmashin on these hoesgot me blue in the tacobae thinks of me flacoerrybody,0.0,0.0,0.0,1.0,Neutro
3515,3,0,3,0,1,huntermoore fuck my throbbing pussy slowly,-0.5423,0.0,0.412,0.588,Negativo
7556,3,0,2,1,1,xsotoxevelynx haha yuhhh did i hit that hoe or what,0.4588,0.273,0.0,0.727,Positivo
24625,3,0,3,0,1,just got done biking with my dyke,0.0,0.0,0.0,1.0,Neutro
3763,3,0,3,0,1,jimnorton hey jim youll love this,0.6369,0.457,0.0,0.543,Positivo
7111,3,0,3,0,1,reneexomarie yeah she didnt wana bring that pussy to us or tell us where he was so we could just go find one mexican in this city full,0.296,0.075,0.0,0.925,Positivo
17714,3,0,0,3,2,rt simplyperfectt girls dont let a guy treat you like a yellow starburst you are a pink starburst,0.0624,0.141,0.127,0.732,Positivo
11408,3,0,3,0,1,i wonder where all these bitches i got at,-0.5994,0.0,0.394,0.606,Negativo
18908,3,3,0,0,0,rt tiffnasty why do yall niggas entertain that nicole bitch i dont see how yall can ever take a bitch that posted naked pics,-0.8271,0.076,0.33,0.594,Negativo
24373,3,1,2,0,1,gotta tip for the monogamous niggas yo bitch fuckin anonymous nigga,-0.7351,0.0,0.408,0.592,Negativo
12945,3,0,3,0,1,lolololol not to be a hoe but that was a nyyce one,0.0,0.0,0.0,1.0,Neutro
981,3,0,3,0,1,amp if you aint a ho get up out my trap hooouseee,-0.3182,0.0,0.187,0.813,Negativo
10647,3,0,3,0,1,i got more private tracks than public on my soundcloud i needa finish these joints so i can sick em on yall hoes,-0.5542,0.0,0.158,0.842,Negativo
20647,3,1,0,2,2,rt toddknife full weakenednachos set except the last song from southern darkness fest last month whos the ape on guitar,-0.25,0.0,0.095,0.905,Negativo
18823,3,1,2,0,1,rt queenshaun if you ask me every bitch true dat true dat,0.2023,0.304,0.207,0.489,Positivo
3575,3,0,3,0,1,ilovebamf is my big long lost brother i swear i dont know what id do without this wetback,-0.3612,0.0,0.2,0.8,Negativo
21131,3,0,0,3,2,serious question here how many country songs mention honkey tonks,-0.0772,0.0,0.126,0.874,Negativo
12443,3,0,0,3,2,just in case the day couldnt get better wifes rav had a flat and being the redneck i am i put inch rims on it so there goes,-0.3412,0.0,0.091,0.909,Negativo
253,3,0,3,0,1,taylorrbabee you aint ever gonna be a slice bitch kevin hart,-0.5859,0.0,0.297,0.703,Negativo
10377,3,0,3,0,1,i can not amp will not fuck with theses dawg ass hoes no more,-0.431,0.154,0.307,0.539,Negativo
7865,3,0,3,0,1,all theses hoes on me they so phony,0.0,0.0,0.0,1.0,Neutro
2012,3,0,0,3,2,best asian massage on the park slope top rated spa,0.7184,0.429,0.0,0.571,Positivo
6980,3,0,1,2,2,i dont like it peaceful thats boring i like fighting i come from the ghetto do u remember that its p impossible for me not to,-0.8641,0.0,0.421,0.579,Negativo
20555,3,0,0,3,2,rt tbhjuststop my score on flappy bird is higher than the broncos score right now,0.0,0.0,0.0,1.0,Neutro
13091,3,0,3,0,1,mary jane is a dumb bitchpeter has a job saving the city as spiderman and shes bitching about how he hasnt came to her play,-0.4588,0.086,0.194,0.719,Negativo
21620,3,2,1,0,0,still really confused re humplayproblems i think lucricusis a fag dagger,-0.6901,0.0,0.449,0.551,Negativo
986,3,0,3,0,1,my bitch,-0.5859,0.0,0.792,0.208,Negativo
18115,3,0,3,0,1,rt therealicetre hot pockets gt hoes,0.2732,0.296,0.0,0.704,Positivo
9569,3,0,3,0,1,fuck you bobcostas that football scum woulda stabbed his gf to death and slit his wrists instead of shooting yer a fool,-0.9217,0.0,0.437,0.563,Negativo
11574,4,0,1,3,2,im gonna be ghetto and color over the stain with a sharpie ctfu,0.0,0.0,0.0,1.0,Neutro
15848,3,0,3,0,1,rt these old hoes is madddd that drayaface and malaysiapargo slayed they attire basketballwivesla drayamondays,0.0,0.0,0.0,1.0,Neutro
6424,3,0,3,0,1,jennahnorberg because its retarded lol jk were the same,-0.0,0.326,0.257,0.417,Neutro
12602,3,0,1,2,2,lol at the benghazi hearings that proved nothing other than republicans only care about taking down pbo foxnews teabaggers,0.7184,0.261,0.0,0.739,Positivo
11240,3,0,3,0,1,i think i read the worst interview ever lee castro and one of the dope bitches neither one of these two belong in media,-0.8402,0.0,0.286,0.714,Negativo
75,3,0,1,2,2,babyanimalpics baby monkey bathtime awwwwe this is soooo adorable,0.4939,0.286,0.0,0.714,Positivo
16189,3,0,0,3,2,rt joanrivers charlie sheen will star in a new sitcom as an anger management therapist so whats next casey anthony as the owner of,-0.5719,0.0,0.144,0.856,Negativo
14017,3,0,3,0,1,only movie i cant wait to see if its a fail im going killer ape shit on michael bay,-0.9081,0.0,0.449,0.551,Negativo
34,3,0,3,0,1,im done with bitter bitches its a wrap for that if you a angry bird theres a app for that,-0.875,0.0,0.417,0.583,Negativo
16033,3,0,0,3,2,rt itsfoodporn oreo cheesecake bars,0.0,0.0,0.0,1.0,Neutro
17820,6,0,5,1,1,rt these hoes aint loyal,-0.3724,0.0,0.39,0.61,Negativo
13885,3,1,2,0,1,oh shit rt imdatniggajack dallas your hairline is trash,-0.5574,0.0,0.31,0.69,Negativo
20849,3,0,3,0,1,rt ygaddie obama a bitch,-0.5859,0.0,0.559,0.441,Negativo
19508,3,0,3,0,1,rt hayybacon if she got the chipotle plug cuff that twitterlessalex vngelinaa,0.0,0.0,0.0,1.0,Neutro
23324,3,0,3,0,1,why am i being such a bitch today lol,-0.25,0.241,0.328,0.431,Negativo
5669,3,2,1,0,0,alyssawiens faggot,-0.6597,0.0,0.815,0.185,Negativo
2485,3,0,3,0,1,amireldouh ali is a hoe for that,0.0,0.0,0.0,1.0,Neutro
15902,3,0,0,3,2,rt huffingtonpost obama i will always do what is necessary to protect the american people and defend against evolving threats to our,-0.0516,0.107,0.115,0.779,Negativo
13769,3,0,3,0,1,not about to play these games with this bitch,-0.7605,0.0,0.483,0.517,Negativo
4449,3,0,2,1,1,otgkapo thats what i call it too lol its beyond ghetto smh but man u needa quit playin and come back,0.0644,0.092,0.08,0.827,Positivo
22574,3,1,2,0,1,this nigga magic johnson got a grade a faggot for a son he had to have done some terrible shit growin up lol,-0.8519,0.094,0.371,0.535,Negativo
12821,3,1,2,0,1,lmao rt capotoheaven lmao rt heauxmersimpson atlanticcity youll never be vegas you faggot punk bitch,-0.1027,0.289,0.304,0.407,Negativo
3759,3,0,2,1,1,jfromhuntington savages day is like coloreds dat wrap day hoes like mummies,0.1531,0.287,0.195,0.517,Positivo
10615,3,0,3,0,1,i got problems but a bitch aint,-0.7935,0.0,0.701,0.299,Negativo
4432,3,1,2,0,1,not dykes or,0.0,0.0,0.0,1.0,Neutro
15630,3,0,1,2,2,rt fuktylar heard you was talkin trash like i wouldnt find out,0.3612,0.2,0.0,0.8,Positivo
5415,3,2,1,0,0,zaneisclasker the fuck r u talking about i told u once and am going to tell u against nigga i love white bitch gtf bro,-0.4767,0.153,0.265,0.582,Negativo
7937,3,0,3,0,1,and im out bout these hoes be pimping me man,0.0,0.0,0.0,1.0,Neutro
21360,6,0,6,0,1,smoke sesh niggah what u mean,0.0,0.0,0.0,1.0,Neutro
17153,3,0,3,0,1,rt obamastrawman joan rivers said i was gay and michelle was a tranny perhaps her death was no accident see clintons and ron,-0.8481,0.0,0.338,0.662,Negativo
2570,3,2,1,0,0,ayefuckwoody do i literally eat asshole for a living is that what i actually do faggot you seem a little confused,-0.7512,0.0,0.299,0.701,Negativo
8866,3,0,3,0,1,damn lol take a picture it last longer than staring like a weird ass,-0.3818,0.262,0.391,0.347,Negativo
15416,3,0,3,0,1,rt drugfreedatzme fuk being on some chill shit i go to hoes real quick,-0.5574,0.0,0.231,0.769,Negativo
13937,3,0,2,1,1,omg i will kill you for liking that pic i swear bitch,-0.7906,0.147,0.527,0.326,Negativo
22057,3,0,3,0,1,the only part of the awards that i liked was the dykes part of the cypher amp the old skool female mcs,0.7003,0.234,0.0,0.766,Positivo
429,3,0,3,0,1,baby i like being on your left side no bitch you cant be there cuz the street on that side and twitter said i aint real if you do,-0.5423,0.077,0.185,0.738,Negativo
14316,3,0,3,0,1,rt destineydunbar this shit for the birds,-0.6428,0.0,0.415,0.585,Negativo
19539,3,0,3,0,1,rt hotwata tom ford probably fucking all these he probably would be if he wasnt a homosexual,0.0,0.0,0.0,1.0,Neutro
24193,3,0,3,0,1,byeeeee bitch,-0.5859,0.0,0.792,0.208,Negativo
545,3,0,3,0,1,no boats and hoes please thanks mom,0.4588,0.456,0.193,0.351,Positivo
4152,3,0,0,3,2,mariejosegmh seahopke tegenwoordig weet je ook al niet wat voor vlees je eetvoor je t weet is t zebra of een aap,0.0,0.0,0.0,1.0,Neutro
21546,3,0,1,2,2,sometimes even i gotta tell these hoes to grow up smh,-0.3182,0.0,0.204,0.796,Negativo
4274,3,0,3,0,1,better bitch,-0.2263,0.433,0.567,0.0,Negativo
16410,3,0,3,0,1,rt kinghorsedick nowadays if u have a threesome with these new generation bitches that one hoe gonna go tell everybody she fucked both,-0.8519,0.0,0.304,0.696,Negativo
22711,3,0,1,2,2,too much makeup so trash,0.0,0.0,0.0,1.0,Neutro
23894,3,0,3,0,1,you say no to ratchet pussy but juicyj cant bands will make her dance,-0.1531,0.0,0.11,0.89,Negativo
8485,3,0,1,2,2,but rich is a light skin coon so its expected,0.7096,0.38,0.0,0.62,Positivo
18397,3,2,1,0,0,rt villagebae i hate when faggots talk shit on here then block me so i cant respond bitch i will write you a letter with my response,-0.9014,0.093,0.403,0.504,Negativo
6664,3,0,3,0,1,kiefferjason umm you sure the hoes i talk to arent ugly,0.6126,0.385,0.0,0.615,Positivo
12741,3,0,3,0,1,like god damn you dirty bitch,-0.7003,0.307,0.627,0.067,Negativo
4700,3,0,3,0,1,bro do you fist bitches with that shit,-0.8176,0.0,0.556,0.444,Negativo
23859,3,1,2,0,1,you little stupid ass bitch i aint fuckin with you,-0.871,0.0,0.622,0.378,Negativo
20170,3,0,3,0,1,rt natedavvg grab her booty in front of niggas that want hergrab her booty in front of bitches that want you,-0.6908,0.1,0.243,0.656,Negativo
52,3,0,3,0,1,you dodge a bullet all da bitches i cut off pregnant or bound to be thank god,-0.34,0.213,0.278,0.509,Negativo
1505,3,0,0,3,2,my leave out is trash u sick,-0.5423,0.0,0.529,0.471,Negativo
13685,3,0,3,0,1,niggas who talk about pussy the most get the least rt francoiskilljoy baltsneakershow what a shine box glittery pussy,-0.34,0.0,0.124,0.876,Negativo
21058,3,2,1,0,0,same reason u look like anthony davis with them eyebrowsryanhslick why the fuck do niggers act so different when girls are arounds,-0.25,0.1,0.14,0.76,Negativo
11263,3,0,3,0,1,i thought it was bros over hoes guess not,0.0,0.0,0.0,1.0,Neutro
14929,6,0,6,0,1,rt callmerenee callmerenee wussup finna take it in,0.0,0.0,0.0,1.0,Neutro
17122,3,0,3,0,1,rt ogbeard some of yall bitches cant even grow this on yo damn head,-0.765,0.0,0.355,0.645,Negativo
19812,3,0,0,3,2,rt jpayneancap amperez sybilll velvethammer mylibertymygun aoakleyc i bet shes a new york yankee,0.0,0.0,0.0,1.0,Neutro
1274,3,0,3,0,1,up making can i have my slut bitch girlfriend u always rap about back yet,-0.8225,0.0,0.409,0.591,Negativo
22830,3,1,2,0,1,update three arrsted after german gay guy left in critical condition after being fag bashed in belgrade,-0.6597,0.0,0.265,0.735,Negativo
20841,3,0,3,0,1,rt yaboybillnye u a on the ph scale maybe cause you basic hoe,0.0,0.0,0.0,1.0,Neutro
19278,3,0,2,1,1,rt davidmarchese johnny cash turned down the gambler guess you could say he didnt know when to ho never mind,0.0,0.0,0.0,1.0,Neutro
16170,3,0,3,0,1,rt jestonaelives burnt pussy lips,0.0,0.0,0.0,1.0,Neutro
25032,3,0,3,0,1,the seamstress gon domob action in this bitch u meaningless to da crew,-0.8126,0.0,0.425,0.575,Negativo
19920,3,0,3,0,1,rt lakenheavner im such a bitch im hard to handle im stubborn and i have an attitude sorry to the people who put up with it,-0.802,0.0,0.315,0.685,Negativo
1079,3,1,2,0,1,this bitch midy must be crazy,-0.7351,0.0,0.608,0.392,Negativo
4705,3,1,2,0,1,roodeepoo aye bitch,-0.5859,0.0,0.655,0.345,Negativo
20259,3,0,3,0,1,rt pandaapussy the day i have clear skin will be the day im the happiest cockiest bitch alive,0.6808,0.359,0.145,0.496,Positivo
434,3,0,0,3,2,brownies for my brownie i love this movie,0.6369,0.412,0.0,0.588,Positivo
7871,6,0,6,0,1,all you bitches extra easy when yall drunk lol unless ur sober friends there to save youu,0.6908,0.41,0.215,0.375,Positivo
23921,3,0,3,0,1,you thought i was playin when i cut that bitch off,-0.7096,0.0,0.457,0.543,Negativo
20132,3,0,3,0,1,rt missyantzah you can do anything you want in life just dont be a fucking bitch,0.5557,0.261,0.0,0.739,Positivo
1782,3,2,1,0,0,u a regular nig u played out lol ima b ig days that counts for somethin,0.6369,0.342,0.0,0.658,Positivo
4190,3,0,2,1,1,menoindirect bitch stop harassing me,-0.8591,0.0,0.826,0.174,Negativo
3222,3,0,2,1,1,eveldick y am i not surprised ugly mike boogie has to buy pussy,0.2584,0.202,0.125,0.673,Positivo
196,3,0,3,0,1,mileycyrus bitch couldnt kill my vibe if ya tried dis why i love miley,0.6295,0.365,0.175,0.46,Positivo
12506,3,0,3,0,1,karma is a bitch and usually comes around and goes around right or do some people just always catch the lucky breaks,-0.25,0.109,0.148,0.742,Negativo
16020,3,2,1,0,0,rt inkmyholebody this nigga is a fuckin faggot,-0.6597,0.0,0.423,0.577,Negativo
6680,3,0,0,3,2,lmaooo just call my phone if you want them birds migos voice,0.0772,0.106,0.0,0.894,Positivo
24707,3,0,3,0,1,man i gotta hang out with snoop lion aka nemo hoes,0.0,0.0,0.0,1.0,Neutro
5168,3,1,2,0,1,tomcatstraight come over queer,0.0,0.0,0.0,1.0,Neutro
16735,3,0,3,0,1,rt malesthoughts no bitch ass chick flick will ever be as sad as this movie,-0.9118,0.0,0.534,0.466,Negativo
7288,3,0,3,0,1,stevemaxboxing thats what the little egotistical bitch deserves his head is huge for someone who gets kod when the wind blows,-0.427,0.09,0.202,0.708,Negativo
351,3,0,3,0,1,jaimescudi tonybthrz jaimescudi i swear if oomf try talking to me tomorrow barackobama pussy,-0.0516,0.0,0.091,0.909,Negativo
6403,3,0,3,0,1,too bad bitch you in this shit forever,-0.9109,0.0,0.698,0.302,Negativo
12196,3,0,3,0,1,it gets me mad when a mexicans go against mexico like wtf support your team bitch,-0.765,0.2,0.415,0.385,Negativo
20159,3,0,0,3,2,rt you up charlie brown,0.0,0.0,0.0,1.0,Neutro
15460,3,0,2,1,1,rt eisenbackemily i hate when people leave their trash in my car,-0.5994,0.0,0.353,0.647,Negativo
10004,3,0,3,0,1,he pussy whipped without getting the pussy rare paperchaysin lmao he gotta snap out of,0.5994,0.218,0.0,0.782,Positivo
16770,3,0,2,1,1,rt matthasthemusic selfpaidyayo ogmaco if u aint making music for me to sip henny to u a bitch so maco winnin if he from a island no,-0.7184,0.0,0.222,0.778,Negativo
3900,3,0,0,3,2,kensuttling certainlt not the paddies,0.0,0.0,0.0,1.0,Neutro
4992,3,0,3,0,1,tastemygayness lol imma look at a bitch ass if i wanna,-0.6705,0.174,0.453,0.373,Negativo
17576,3,0,3,0,1,rt saintjeremy she right rt you spam rt thereaipinkyxxx if you eating the pussy you might as well eat the ass,-0.5994,0.08,0.23,0.69,Negativo
19753,3,0,3,0,1,rt jarievee her when we found her she was so sloppy and i tried to drag her to the car she was fighting back and the bitch was,-0.802,0.0,0.255,0.745,Negativo
20105,3,0,2,1,1,rt michaeljhudson you called me a pussy tough guy lets see how tegan kisses right bicep and sara kisses left bicep feel about,0.7269,0.244,0.055,0.701,Positivo
3818,3,0,3,0,1,juliadbrock im not a bitch take it back,0.4717,0.339,0.0,0.661,Positivo
12068,3,0,3,0,1,im wearin one of walmart jackets around walmart is that ghetto lmao fuck it,0.1027,0.201,0.18,0.619,Positivo
1127,3,0,3,0,1,bro like i really enjoy like eating pussy from the back it makes it more nasty i like nasty haha like eating ass,0.4951,0.415,0.284,0.302,Positivo
9914,3,0,3,0,1,happy birthday nigguh keep your blunts fat and your cups filled bigdaddysniper,0.5719,0.252,0.0,0.748,Positivo
20457,3,0,3,0,1,rt shoulderleen new york bitches be like thatnycshit bitchesbelike newyorkgirlsbelike hoodbitches,-0.34,0.162,0.253,0.584,Negativo
17678,3,0,3,0,1,rt shetrillaryc you cant tell a bitch shit when they get a job,0.7181,0.4,0.0,0.6,Positivo
16307,3,0,0,3,2,rt kyhoopsbuzz latest draftexpress mock draft has randle cauleystein young poythress harrison twins amp dakari johnson,-0.4215,0.0,0.157,0.843,Negativo
10792,3,0,3,0,1,i hate when people just randomly stop talking to you like give me a reason bitch,-0.802,0.113,0.437,0.45,Negativo
16706,3,0,3,0,1,rt mikebinthed thomkins i got nuggets this time bitch couldntbehappier,-0.5859,0.0,0.322,0.678,Negativo
23463,3,0,3,0,1,work right now is bitch,-0.5859,0.0,0.487,0.513,Negativo
24324,3,0,3,0,1,foreign bad bitch n she said her name trinaaa trap house look like it got hit by hurricane katrinaaaa,-0.7964,0.096,0.368,0.536,Negativo
22231,3,0,3,0,1,these hoes aint loyal,-0.3724,0.0,0.46,0.54,Negativo
